model,rcp,mgm,windcase,score,resilience,score_01,res_01,dist
refclim,refclim,ADAPTATION,w9,2.62965696729224,0.932522847715793,0.65741424182306,0.932522847715793,0.349167821807874
refclim,refclim,BAU,w5,2.70783226430443,0.925710615493187,0.676958066076108,0.925710615493187,0.33147398649621
refclim,refclim,BAU,w6,2.66016604352665,0.925588789972092,0.665041510881663,0.925588789972092,0.343124201434782
refclim,refclim,BAU,w7,2.68036992802879,0.921274755514121,0.670092482007198,0.921274755514121,0.339170509548712
refclim,refclim,BAU,w8,2.7241467839178,0.920625076882917,0.68103669597945,0.920625076882917,0.328691295490995
refclim,refclim,BAU,w9,2.65301437057204,0.920457078216637,0.66325359264301,0.920457078216637,0.346013322393335
refclim,refclim,BIOECONOMY,w5,2.68192818680255,0.947846395908961,0.670482046700637,0.947846395908961,0.33361966363853
refclim,refclim,BIOECONOMY,w6,2.64689663635009,0.945676851395603,0.661724159087522,0.945676851395603,0.342609907940998
refclim,refclim,BIOECONOMY,w7,2.66426653536129,0.942575425222501,0.666066633840322,0.942575425222501,0.338834878404083
refclim,refclim,BIOECONOMY,w8,2.68649129069412,0.945224570567746,0.67162282267353,0.945224570567746,0.332914280646517
refclim,refclim,BIOECONOMY,w9,2.64171471532392,0.939337094014478,0.66042867883098,0.939337094014478,0.344947344276024
refclim,refclim,CONSERVATION,w5,2.7490725031181,0.859682890814191,0.687268125779525,0.859682890814191,0.342768312834943
refclim,refclim,CONSERVATION,w6,2.67444113326768,0.885196293267732,0.66861028331692,0.885196293267732,0.350712183139908
refclim,refclim,CONSERVATION,w7,2.66246587259108,0.871374212317582,0.66561646814777,0.871374212317582,0.358269367419116
refclim,refclim,CONSERVATION,w8,2.7451194682438,0.871988520949409,0.68627986706095,0.871988520949409,0.338832201214724
refclim,refclim,CONSERVATION,w9,2.6707016245376,0.87874016309644,0.6676754061344,0.87874016309644,0.353756390378766
refclim,refclim,UNMANAGED,w5,2.93068723158831,0.852088194592343,0.732671807897078,0.852088194592343,0.305519662987457
refclim,refclim,UNMANAGED,w6,2.82410481604452,0.871695916254628,0.70602620401113,0.871695916254628,0.320753068003792
refclim,refclim,UNMANAGED,w7,2.85162096004427,0.868038853664236,0.712905240011067,0.868038853664236,0.315970165293104
refclim,refclim,UNMANAGED,w8,2.93160622901574,0.881111210596417,0.732901557253935,0.881111210596417,0.292362997595835
refclim,refclim,UNMANAGED,w9,2.79413450614744,0.86489165725224,0.69853362653686,0.86489165725224,0.330357743376878
