model,rcp,mgm,windcase,score,resilience,score_01,res_01,dist
refclim,refclim,ADAPTATION,w7,2.72257565026241,0.931693508670198,0.680643912565603,0.931693508670198,0.326579373719766
refclim,refclim,ADAPTATION,w8,2.74539335883492,0.931856200864417,0.68634833970873,0.931856200864417,0.320968754498161
refclim,refclim,ADAPTATION,w9,2.70429046539591,0.932522847715793,0.676072616348978,0.932522847715793,0.330880818361208
refclim,refclim,BAU,w5,2.75194403457948,0.925710615493187,0.68798600864487,0.925710615493187,0.320736096271935
refclim,refclim,BAU,w6,2.70705115927372,0.925588789972092,0.67676278981843,0.925588789972092,0.331691607104825
refclim,refclim,BAU,w7,2.72682875401401,0.921274755514121,0.681707188503503,0.921274755514121,0.327884092279126
refclim,refclim,BAU,w8,2.76410031800493,0.920625076882917,0.691025079501232,0.920625076882917,0.319007648681129
refclim,refclim,BAU,w9,2.70006772173357,0.920457078216637,0.675016930433393,0.920457078216637,0.334575958357394
refclim,refclim,BIOECONOMY,w5,2.74183180952629,0.947846395908961,0.685457952381572,0.947846395908961,0.318836475547698
refclim,refclim,BIOECONOMY,w6,2.70937372439667,0.945676851395603,0.677343431099168,0.945676851395603,0.327197594626173
refclim,refclim,BIOECONOMY,w7,2.72568651551681,0.942575425222501,0.681421628879203,0.942575425222501,0.323712465522039
refclim,refclim,BIOECONOMY,w8,2.74366681039518,0.945224570567746,0.685916702598795,0.945224570567746,0.318823878302585
refclim,refclim,BIOECONOMY,w9,2.70458416962305,0.939337094014478,0.676146042405762,0.939337094014478,0.329486530850744
refclim,refclim,CONSERVATION,w5,2.8280704098297,0.859682890814191,0.707017602457425,0.859682890814191,0.324850082961445
refclim,refclim,CONSERVATION,w6,2.7553067113385,0.885196293267732,0.688826677834625,0.885196293267732,0.331675635986282
refclim,refclim,CONSERVATION,w7,2.74812067282583,0.871374212317582,0.687030168206457,0.871374212317582,0.338370667862628
refclim,refclim,CONSERVATION,w8,2.82428875294369,0.871988520949409,0.706072188235923,0.871988520949409,0.320593975765514
refclim,refclim,CONSERVATION,w9,2.75048771193982,0.87874016309644,0.687621927984955,0.87874016309644,0.335088059950985
refclim,refclim,UNMANAGED,w5,3.04634200091972,0.852088194592343,0.76158550022993,0.852088194592343,0.280569734432574
refclim,refclim,UNMANAGED,w6,2.93903928509031,0.871695916254628,0.734759821272578,0.871695916254628,0.294642648503394
refclim,refclim,UNMANAGED,w7,2.97112168823118,0.868038853664236,0.742780422057795,0.868038853664236,0.289094544083791
refclim,refclim,UNMANAGED,w8,3.0473301859014,0.881111210596417,0.76183254647535,0.881111210596417,0.266192186519938
refclim,refclim,UNMANAGED,w9,2.90845561818718,0.86489165725224,0.727113904546795,0.86489165725224,0.304501371707488
